InputTerm,Symbol,GHIDs,GHtype,NumGenesAway,OtherGeneTargets,Score,Sources,TFBSs,TSSdistance
AHR,AHR,GH07J016891,Enhancer,0,LOC100131425||lnc-AHR-1||AGR3||AGR2,0.3504288,ENCODE,CTCF||FOXA1||RAD21||RFX1||FOXA2||PKNOX1||ZNF217||CUX1||HCFC1||GATA3||SMC3||ZNF654||HNF4A||ZNF24||ZNF579||TRIM22,-24026
AHR,AHR,GH07J016944,Enhancer,4,piR-36588-397||piR-53063-228||piR-47628-173||AGR3||ENSG00000199473||ENSG00000236318||ENSG00000283321,0.3222245,Ensembl||FANTOM5,,28642
AHR,AHR,GH07J016889,Enhancer,0,LOC100131425||lnc-AHR-1||AGR3||AGR2,0.3222245,Ensembl,CTCF||NFE2||STAT1,-25858
AHR,AHR,GH07J016975,Enhancer,6,lnc-AGR3-3||LOC105375170||ENSG00000237773||ENSG00000283321,0.2318865,Ensembl,CTCF||RAD21||SPI1||MAX,59542
AHR,AHR,GH07J016971,Enhancer,6,lnc-AGR3-3||LOC105375170||ENSG00000237773||ENSG00000283321,0.2318865,Ensembl,,55542
AHR,AHR,GH07J016961,Enhancer,5,lnc-AGR3-3||piR-36588-397||AGR3||AGR2||TSPAN13||ENSG00000283321,0.2539792,Ensembl||ENCODE,CEBPB||EP300||ZNF843||SMARCA4,46128
AHR,AHR,GH07J016962,Enhancer,5,lnc-AGR3-3||piR-36588-397||ENSG00000283321,0.2732973,Ensembl,,43742
AHR,AHR,GH07J016954,Enhancer,5,piR-36588-397||lnc-AGR3-3||AGR3||ENSG00000283321,0.28545,Ensembl,POLR2A||SOX13,37742
AHR,AHR,GH07J016966,Enhancer,6,lnc-AGR3-3||LOC105375170||AGR3||ENSG00000199473||ENSG00000236318||ENSG00000283321,0.2415806,Ensembl||ENCODE,,50704
AHR,AHR,GH07J016970,Enhancer,6,lnc-AGR3-3||LOC105375170||ENSG00000237773||ENSG00000283321,0.2415806,Ensembl,,54742
AHR,AHR,GH07J016968,Enhancer,6,lnc-AGR3-3||LOC105375170||ENSG00000236318||ENSG00000283321||ENSG00000199473,0.2415806,Ensembl,,52042
AHR,AHR,GH07J017009,Enhancer,9,piR-41525-613||NONHSAG047009.2||lnc-TSPAN13-3||LOC105375170||ENSG00000237773||ENSG00000283321,18.76836,Ensembl||FANTOM5||ENCODE,GATAD2A||CTCF||RAD21||TRIM22||MAFF||SMC3||MAFK,93242
AHR,AHR,GH07J017023,Enhancer,10,piR-41525-613||BRWD1P3||lnc-AGR3-4||LOC105375170||ENSG00000237773||ENSG00000283321,10.50253,Ensembl,FOS,106842
AHR,AHR,GH07J016977,Enhancer,6,LOC105375170||lnc-AGR3-3||ENSG00000237773||ENSG00000283321,0.2130602,Ensembl||ENCODE,FOXA1||REST||CEBPA||ATF7||CEBPB||TCF7||SP1||CTBP1||FOXA2||ATF3||FOS||JUN||ZNF217||SIX5||JUND||CUX1||CREM||EP300||FOSL2||SAP130||GATA3||DPF2||SPI1||STAT3||MAFK||HOMEZ||RARA||NFE2L2||HMG20A||TCF7L2||SOX5||NANOG||HLF||SMARCE1||ARID3A||ZBTB33||SIN3A||FOXA3||CREB1||BCL3||NR3C1||ELF1,62642
AHR,AHR,GH07J017004,Enhancer,9,piR-41525-613||NONHSAG047009.2||LOC105375170||lnc-TSPAN13-3||ENSG00000237773||ENSG00000283321,0.1715791,Ensembl,,88942
AHR,AHR,GH07J017003,Enhancer,9,NONHSAG047009.2||piR-41525-613||lnc-TSPAN13-3||LOC105375170||ENSG00000237773||ENSG00000283321,0.1715791,Ensembl,,87442
AHR,AHR,GH07J016998,Enhancer,9,NONHSAG047009.2||lnc-TSPAN13-3||LOC105375170||piR-41525-613||ENSG00000237773||ENSG00000283321||ENSG00000199473||ENSG00000236318,11.09355,Ensembl,PRDM1||YBX1||NFIL3||HLF,83442
AHR,AHR,GH07J016982,Enhancer,6,LOC105375170||lnc-AGR3-3||ENSG00000237773||ENSG00000283321,11.72207,Ensembl||ENCODE,GATAD2A||CTCF||FOXA1||STAT3||PRDM1||REST||RAD21||TRIM22||SP1||SMC3||ZNF205||FOSL2||RFX5||GATA3||ZNF384||ZNF654||ZNF366||MAFK||ZNF2||MEIS2||MAX||YY1||ARID3A||ZNF362||ZNF143,66542
AHR,AHR,GH07J016985,Enhancer,6,LOC105375170||lnc-AGR3-3||ENSG00000237773||ENSG00000283321,11.34561,Ensembl,POLR2A||ATF2,68142
AHR,AHR,GH07J016984,Enhancer,6,LOC105375170||lnc-AGR3-3||ENSG00000237773||ENSG00000283321,11.72207,Ensembl,,67342
AHR,AHR,GH07J016987,Enhancer,6,LOC105375170||lnc-AGR3-3||ENSG00000237773||ENSG00000283321,11.34561,Ensembl,CEBPA||CEBPB||ZNF207||EP300||ATF4||CEBPG,69641
AHR,AHR,GH07J016993,Enhancer,9,NONHSAG047009.2||lnc-TSPAN13-3||LOC105375170||piR-41525-613||ENSG00000237773||ENSG00000283321||ENSG00000199473||ENSG00000236318,10.96068,Ensembl,RAD21||MAX||REST||SP1,77142
AHR,AHR,GH07J017035,Enhancer,12,BRWD1P3||lnc-AGR3-4||lnc-TSPAN13-6||ENSG00000237773||ENSG00000283321,10.35593,Ensembl,,119142
AHR,AHR,GH07J016989,Enhancer,9,LOC105375170||NONHSAG047009.2||lnc-TSPAN13-3||piR-41525-613||AGR3||ENSG00000237773||ENSG00000283321,10.81459,ENCODE,CEBPG||GATAD2A||REST||TFE3||SOX13||NFKBIZ||RCOR2||ZHX2||FOXA1||ZSCAN4||RBFOX2||RXRB||IRF2||SP1||GABPA||PBX2||CEBPA||FOXK2||CEBPB||ETS1||TCF7||RFX1||SMARCA5||CTBP1||ZKSCAN8||TGIF2||FOXA2||ATF3||NR3C1||ZNF444||KAT7||RCOR1||ESRRA||YY1||MLLT1||ZBTB25||PKNOX1||MBD1||ZBTB33||ZNF217||ZNF205||TEAD1||KDM6A||JUND||GATAD2B||CUX1||HHEX||CREM||FOXP1||NFIC||NR2F2||ZSCAN9||EP300||WT1||MBD2||SIN3A||FOSL2||ZNF792||SAP130||RAD21||TBP||GATA3||DPF2||ELF1||MIER3||GABPB1||STAT3||ZNF511||KLF6||ZGPAT||TCF7L2||DNMT3B||GATAD1||NFIB||DRAP1||ZMYM3||SMAD4||BCL6||SSRP1||HOMEZ||TFAP4||CHD4||ZNF687||HNF4A||EGR1||MAZ||NFIL3||IKZF5||RXRA||THAP11||RARA||NFIA||DMAP1||THRB||ZNF24||MAX||ETV4||KDM1A||MTA1||TEAD3||HMG20A||NR2F6||HDAC2||KDM3A||KLF16||XRCC5||ZNF48||MIER2||HNF4G||SOX5||HLF||SMARCE1||ARID3A||MNT||ZNF580||TAF1||ATF1||ZNF579||NFYC||HBP1||RBPJ||GATA4||BHLHE40||ELF3||FOXA3||MLX||RFXANK||MIXL1||PPARG||HMG20B||CREB1||ZNF644||BCL3||HNF1A||SP5||ERF||KAT8||RERE,74302
AHR,AHR,GH07J016986,Enhancer,6,LOC105375170||lnc-AGR3-3||ENSG00000237773||ENSG00000283321,10.87873,Ensembl,,70742
AHR,AHR,GH07J017021,Enhancer,10,piR-41525-613||BRWD1P3||lnc-AGR3-4||LOC105375170||lnc-TSPAN13-3||ENSG00000237773||ENSG00000283321,10.50823,Ensembl||ENCODE,GATAD2A||ATF7||REST||TFE3||SOX13||NFKBIZ||RCOR2||FOXA1||RXRB||IRF2||SP1||GABPA||CEBPA||KMT2B||RFX3||ETS1||TCF7||CTBP1||ZKSCAN8||TGIF2||FOXA2||KAT7||ATF3||YY1||EP300||ZBTB25||ZBTB33||ZNF217||ZNF205||TEAD1||TFDP1||KDM6A||JUND||HHEX||CREM||NR2F2||FOXP1||ZSCAN9||ZNF792||SAP130||GATA3||ELF1||MIER3||GABPB1||ZNF511||ZGPAT||GATAD1||RAD21||DRAP1||FOSL2||CEBPB||SMAD4||BCL6||SSRP1||HOMEZ||TFAP4||HNF4A||CHD4||PPARGC1A||EGR1||NFIL3||IKZF5||RXRA||THAP11||RARA||NFIA||DMAP1||ARID4B||MAX||ETV4||KDM1A||TEAD3||ATF2||HMG20A||NR2F6||HDAC2||KDM3A||KLF16||MIER2||HNF4G||NR2F1||TCF7L2||SOX5||LCORL||ARID3A||ZHX2||ATF1||HBP1||RBPJ||GATA4||ELF3||FOXA3||MLX||CEBPG||MIXL1||ZNF652||PPARG||HMG20B||CREB1||ZNF644||ZNF24||HNF1A||SP5||ERF||KAT8||RERE,104742
AHR,AHR,GH07J017015,Enhancer,9,piR-41525-613||LOC105375170||lnc-TSPAN13-3||ENSG00000237773||ENSG00000283321,10.99981,Ensembl||ENCODE,GATAD2A||REST||TFE3||SOX13||NFKBIZ||RCOR2||RXRB||IRF2||CEBPA||TCF7||ZKSCAN8||FOXA2||TEAD1||KDM6A||CREM||FOXP1||ZSCAN9||ZNF792||SAP130||MIER3||ZGPAT||SMAD4||BCL6||NFIL3||IKZF5||THAP11||NFIA||ARID4B||KDM1A||TEAD3||HMG20A||KLF16||MIER2||HNF4A||SOX5||ARID3A||RBPJ||TEAD4||GATA4||FOXA3||MLX||CEBPG||PPARG||HMG20B||NR3C1||HNF1A||KAT8||RERE,99746
AHR,AHR,GH07J017013,Enhancer,9,piR-41525-613||lnc-TSPAN13-3||LOC105375170||ENSG00000237773||ENSG00000283321,10.99981,Ensembl,,97142
AHR,AHR,GH07J017028,Enhancer,10,BRWD1P3||lnc-AGR3-4||piR-41525-613||LOC105375170||ENSG00000237773||ENSG00000283321,10.49765,Ensembl||ENCODE,FOXA1||SP1||CEBPA||CEBPB||GABPA||YY1||CEBPG||SPI1||CTCF||RAD21||HNF4A||RXRA||HLF,113441
AHR,AHR,GH07J017036,Enhancer,12,BRWD1P3||lnc-AGR3-4||lnc-TSPAN13-6||ENSG00000237773||ENSG00000283321,0.1295712,Ensembl,ZNF316||MAFF||MAFK,120542
AHR,AHR,GH07J017129,Enhancer,20,piR-31534-610||LOC107986772||piR-47211-599||ENSG00000237773||ENSG00000283321,4.233591,Ensembl||FANTOM5||ENCODE,CREB1||GATAD2A||PRDM10||ZNF629||TFE3||SOX13||NFKBIZ||ZNF692||RCOR2||FOXA1||RXRB||PATZ1||IRF2||REST||SP1||ZNF501||GABPA||TOE1||CEBPA||FOXK2||ATF7||ZNF561||SCRT2||KMT2B||ZBTB44||CEBPB||ZBTB20||ETS1||TCF7||ZNF639||TCF7L2||RFX1||SMARCC1||SMARCC2||ZNF10||ZXDB||ESR1||CTBP1||ZKSCAN8||FOXA2||ATF3||TSHZ1||NR3C1||ZSCAN5C||OSR2||ZNF580||BCL11A||KAT7||YY1||EP300||ZBTB25||MBD1||ZNF217||ZNF205||TEAD1||SIX5||KDM6A||JUND||CUX1||HHEX||CREM||FOXP1||TBX3||ZSCAN9||WT1||KLF8||OVOL3||FOSL2||ZNF792||SAP130||ZNF189||TBP||RFX5||GATA3||DPF2||RAD21||MIER3||BHLHE40||STAT3||KLF6||ZNF511||ZGPAT||PRDM4||MXD4||ZFP69B||GATAD1||SIX4||DRAP1||ZMYM3||HIC1||ZSCAN16||ATM||SMAD4||BCL6||ZNF366||HOMEZ||TFAP4||HNF4A||CHD4||ZNF843||ZSCAN23||FEZF1||ZFP64||NFIL3||IKZF5||RXRA||PRDM6||THAP11||ZNF324||RARA||NFIA||DMAP1||ZNF660||GLIS1||TRIM28||THRB||ZNF24||ARID4B||ETV4||KDM1A||KLF10||FOS||TEAD3||HMG20A||NR2F6||KDM3A||KLF16||XRCC5||INSM2||MIER2||NR2F1||SOX5||ZBTB21||HLF||SMARCE1||ARID3A||ZHX2||ATF1||HBP1||RBPJ||ZBTB33||ELF1||GATA4||SIN3A||ELF3||FOXA3||MLX||GFI1B||SMC3||CEBPG||MIXL1||SREBF1||ZNF652||PPARG||HMG20B||MZF1||SP7||ZSCAN21||ZNF644||BCL3||HNF1A||ZNF121||SP5||JUN||PKNOX1||ERF||KAT8||RERE||ZEB2,214242
AHR,AHR,GH07J017126,Enhancer,20,piR-31534-610||LOC107986772||piR-47211-599||ENSG00000237773||ENSG00000283321,0.07481341,ENCODE,GATAD2A||TFE3||RELA||CEBPA||RELB||CEBPB||RUNX3||ASH2L||FOXA2||BCL11A||ARNT||NBN||JUNB||IRF4||BATF||STAT5A||ATF2||RARA||ATF7||MTA2||MTA3||CREB1||ZNF384||SP7||CREM,210550
AHR,AHR,GH07J017097,Enhancer,18,LOC107986772||lnc-TSPAN13-5||ENSG00000237773||ENSG00000283321||HDAC9,10.41409,Ensembl||FANTOM5||ENCODE,CEBPG||GATAD2A||ATF7||REST||TFE3||SOX13||NFKBIZ||RCOR2||FOXA1||RBFOX2||RXRB||IRF2||SP1||GABPA||CEBPA||KMT2B||CEBPB||ETS1||TCF7||SMARCC1||SMARCC2||RUNX3||ZBTB26||RNF2||ZKSCAN8||FOXA2||TGIF2||ATF3||NR3C1||CHD2||JUN||RCOR1||ESRRA||YY1||EP300||MAX||ZBTB25||MBD1||GTF2F1||ZBTB33||ZNF205||TEAD1||SIX5||TFDP1||KDM6A||JUND||HHEX||CREM||MXI1||KLF9||FOXP1||TBX3||NR2F2||ZSCAN9||FOSL2||SIN3A||ZNF792||SAP130||RAD21||TBP||RFX5||GATA3||MIER3||SMC3||STAT1||GABPB1||STAT3||ZNF511||KLF6||ZGPAT||MXD4||TCF7L2||DNMT3B||GATAD1||GTF3C2||EBF1||DRAP1||SMAD4||BCL6||HOMEZ||TFAP4||HNF4A||HSF1||KLF11||PPARGC1A||ZFP64||NFIL3||IKZF5||RXRA||THAP11||ZNF3||MAFK||RARA||NFIA||DMAP1||THRB||ARID4B||ETV4||KDM1A||FOS||TEAD3||ATF2||HMG20A||NR2F6||HDAC2||KDM3A||KLF16||ZNF48||MIER2||HNF4G||NR2F1||MXD3||SOX5||LCORL||HLF||POLR2A||ARID3A||ZNF580||TAF1||HBP1||SMARCE1||RBPJ||ELF1||GATA4||BHLHE40||ELF3||FOXA3||MLX||EGR1||RFXANK||MIXL1||ZNF652||PPARG||HMG20B||CREB1||ZNF384||ZNF644||BCL3||ZNF24||HNF1A||ERF||GMEB2||KAT8||RERE||AHR,182662
AHR,AHR,GH07J017096,Enhancer,18,LOC107986772||lnc-TSPAN13-5||ENSG00000237773||ENSG00000283321,10.41409,Ensembl,,180842
AHR,AHR,GH07J017167,Enhancer,22,piR-40110-619||ENSG00000278569||LOC107986772||ENSG00000237773||ENSG00000283321||LOC101927609||ENSG00000199473||ENSG00000236318,10.32031,Ensembl,BATF,250842
AHR,AHR,GH07J017168,Enhancer,22,piR-40110-619||ENSG00000278569||LOC107986772||ENSG00000237773||ENSG00000283321||LOC101927609||ENSG00000199473||ENSG00000236318,10.32031,Ensembl,RUNX3||BCL11A||JUNB||IRF4||BATF||NFATC1||TCF7||IKZF1||IKZF2,252042
AHR,AHR,GH07J017148,Enhancer,20,piR-47211-599||piR-31534-610||LOC107986772||ENSG00000237773||ENSG00000283321||LOC101927609,0.06863165,Ensembl,HOMEZ||ELF1||ELF3,232142
AHR,AHR,GH07J017064,Enhancer,13,piR-30831-006||lnc-TSPAN13-7||piR-38537-049||piR-56186-073||lnc-TSPAN13-6||ENSG00000237773||ENSG00000283321,10.65929,Ensembl,NFE2||ZNF316||NR2C2||MAFG||MAFK,148642
AHR,AHR,GH07J017062,Enhancer,13,piR-38537-049||lnc-TSPAN13-6||ENSG00000237773||ENSG00000283321,10.65929,Ensembl,CTCF||ZNF316||USF1||RAD21||ZFP91||MAFK||RAD51,146542
AHR,AHR,GH07J017038,Enhancer,12,BRWD1P3||lnc-AGR3-4||lnc-TSPAN13-6||ENSG00000237773||ENSG00000283321,21.49924,Ensembl||FANTOM5||ENCODE,ZNF512||RFX1||SP1||SOX6||TCF12||EP300||CEBPB||ZNF766||ZNF10||NFE2||JUN||FOS||GABPA||TRIM24||JUND||NCOR1||MAFG||FOXM1||BHLHE40||SPI1||STAT3||TCF7L2||TAL1||DPF2||NFE2L2||ZNF366||HNF4A||RXRA||MEIS2||ZNF184||MTA2||KLF16||TEAD4||CBFA2T2||CBFA2T3||ARID1B||MAFK||PML,125342
AHR,AHR,GH07J017056,Enhancer,13,lnc-TSPAN13-6||piR-38537-049||ENSG00000237773||ENSG00000283321,0.1195961,Ensembl,HLF,139541
AHR,AHR,GH07J017055,Enhancer,13,lnc-TSPAN13-6||piR-38537-049||ENSG00000237773||ENSG00000283321,0.1195961,Ensembl,SOX13,138142
AHR,AHR,GH07J017054,Enhancer,13,lnc-TSPAN13-6||piR-38537-049||ENSG00000237773||ENSG00000283321,0.1195961,FANTOM5,SOX13,138780
AHR,AHR,GH07J017090,Enhancer,18,LOC107986772||lnc-TSPAN13-5||lnc-TSPAN13-7||ENSG00000237773||ENSG00000283321,0.09455291,Ensembl||ENCODE,CEBPB||FOS||JUN||RCOR1||JUND||EP300||FOSL2,174788
AHR,AHR,GH07J017131,Enhancer,20,piR-31534-610||LOC107986772||piR-47211-599||ENSG00000237773||ENSG00000283321,0.07734232,ENCODE,RBFOX2||SP1||SAP130||ZNF335||DRAP1||HOMEZ||KDM1A||ZNF644||HNF1A||SP5,215869
AHR,AHR,GH07J017132,Enhancer,20,piR-31534-610||LOC107986772||piR-47211-599||ENSG00000237773||ENSG00000283321||ENSG00000272361||SNX13||ANKMY2,6.363127,Ensembl,ATF7||ZNF629||ZNF692||ZSCAN4||ZNF501||SCRT2||ZNF639||ZEB1||TSHZ1||ZBTB17||ZNF662||ZSCAN18||ATF2||SALL2||KLF8||ZNF112||ZNF335||ZFP69B||EBF1||HIC1||ZNF366||ZNF843||FEZF1||PRDM6||ZNF324||ZNF398||ZNF2||ZNF24||KLF16||SMARCA4||MTA2||JUND||INSM2||ZNF558||ZBTB21||GFI1B||BCL6B||SP7||PKNOX1||ZEB2,216642
AHR,AHR,GH07J017150,Enhancer,20,piR-47211-599||piR-31534-610||LOC107986772||ENSG00000237773||ENSG00000283321||LOC101927609,19.12461,Ensembl||FANTOM5||ENCODE,RELA||TCF12||IKZF2||RCOR1||TRIM22||PKNOX1||EED||ARID3A||DPF2||RELB||RUNX3||BCLAF1||BCL11A||ZNF707||IKZF1||BMI1||NR2F1||JUNB||IRF4||BATF||EBF1||STAT5A||ATF2||TBX21||ATF7||MTA2||TARDBP||TCF7||ZNF217||BHLHE40||SPI1||ETV6||ZBED1||CREM,235442
AHR,AHR,GH07J017105,Enhancer,19,LOC107986772||piR-31534-610||ENSG00000199473||ENSG00000236318||ENSG00000237773||ENSG00000283321||HDAC9,6.499553,Ensembl,,189641
AHR,AHR,GH07J017103,Enhancer,19,LOC107986772||piR-31534-610||ENSG00000237773||ENSG00000283321,10.409,Ensembl,NR2F1||NANOG,186942
AHR,AHR,GH07J017178,Enhancer,22,piR-40110-619||ENSG00000278569||LOC101927609||LOC107986772||ENSG00000283321||lnc-AGR3-5||ENSG00000237773,0.06230939,Ensembl||ENCODE,,262477
AHR,AHR,GH07J017181,Enhancer,22,piR-40110-619||ENSG00000278569||lnc-AGR3-5||ENSG00000237773||ENSG00000283321||LOC101927609||LOC107986772,10.31706,Ensembl,,264842
AHR,AHR,GH07J017138,Enhancer,20,piR-47211-599||piR-31534-610||LOC107986772||ENSG00000237773||ENSG00000283321||LOC101927609,0.0722845,ENCODE,ZNF7||SCRT2||FOXA2||ATF4||MEIS2,223496
AHR,AHR,GH07J017069,Enhancer,17,lnc-TSPAN13-7||lnc-TSPAN13-5||ENSG00000237773||ENSG00000283321,23.94177,Ensembl||FANTOM5,PKNOX1||DPF2||RELB||RUNX3||JUNB||BATF||TBL1XR1||RFX5||TBX21||MTA2||SPI1||IKZF1||IKZF2,152941
AHR,AHR,GH07J017094,Enhancer,18,LOC107986772||lnc-TSPAN13-5||ENSG00000237773||ENSG00000283321,0.09486903,Ensembl||ENCODE,SMARCC1||SMARCC2||CEBPB||CHD2||JUN||MAX||DEK||NFYA||NFYB||EP300||CTCF||GATA3||STAT1||STAT3||TCF7L2||RAD21||USF2||ZKSCAN1||FOS||ZNF217||MNT,178996
AHR,AHR,GH07J017093,Enhancer,18,LOC107986772||lnc-TSPAN13-5||lnc-TSPAN13-7||ENSG00000237773||ENSG00000283321,0.09486903,Ensembl,,177341
AHR,AHR,GH07J017058,Enhancer,13,lnc-TSPAN13-6||piR-38537-049||ENSG00000237773||ENSG00000283321,0.1123255,Ensembl||ENCODE,JUND||IKZF2||RUNX3||FOS||FOSL1||JUNB||SPI1||BATF||FOXA1||ATF3||JUN||TCF7||IKZF1,142542
AHR,AHR,GH07J017122,Enhancer,20,piR-31534-610||LOC107986772||piR-47211-599||ENSG00000237773||ENSG00000283321,20.45631,FANTOM5||ENCODE,IKZF2||DPF2||RELB||CEBPB||RUNX3||GATAD2B||FOS||EP300||IKZF1||NR2F1||SPI1||STAT3||IRF4||MAFK||TBL1XR1||MTA2||MAFF||TCF7||ETV6||CREM,206950
AHR,AHR,GH07J017184,Enhancer,22,ENSG00000278569||piR-40110-619||lnc-AGR3-5||LOC107986772||ENSG00000237773||ENSG00000283321||LOC101927609,27.74949,Ensembl||FANTOM5||ENCODE,GATAD2A||TFE3||SOX13||RCOR2||BACH1||RXRB||TCF12||IRF2||IKZF2||SP1||PKNOX1||CEBPA||FOXK2||EED||ETS1||ARID3A||TCF7||DPF2||RELB||RUNX3||FOXA1||ZKSCAN8||FOXA2||SMARCC2||BCLAF1||CBFB||NR2C2||ATF3||YY1||ZBTB25||ZBTB33||TEAD1||KDM6A||JUND||BCL11A||HHEX||CREM||FOXP1||IKZF1||BMI1||SAP130||NR2F1||JUNB||RAD21||MIER3||CHD1||SPI1||IRF4||BATF||FOSL2||SMAD4||BCL6||HOMEZ||HNF4A||NFIL3||IKZF5||RXRA||ATF2||THAP11||RARA||NFIA||TBX21||MAX||ETV4||KDM1A||ATF7||TEAD3||HMG20A||MTA2||NR2F6||KLF16||MTA3||TARDBP||BHLHE40||SOX5||MYC||LCORL||HLF||ATF1||NFYC||GATA4||ELF3||FOXA3||MLX||EGR1||SMC3||CEBPG||CEBPB||MIXL1||ZNF652||PPARG||CREB1||HNF1A||CTCF||RAD51||RERE,269042
AHR,AHR,GH07J017110,Enhancer,19,piR-31534-610||LOC107986772||ENSG00000237773||ENSG00000283321,0.0829621,Ensembl,,194142
AHR,AHR,GH07J017108,Enhancer,19,piR-31534-610||LOC107986772||ENSG00000283321||ENSG00000199473||ENSG00000236318||ENSG00000237773,0.0829621,Ensembl,ZNF629||FOXA1||ZSCAN4||ZXDB||CEBPB||JUN||RCOR1||MAX||EP300||WT1||GATA3||TCF7L2||ZNF366||ZNF843||FEZF1||PRDM6||MAFK,192941
AHR,AHR,GH07J017322,Promoter/Enhancer,34,ENSG00000237773||lnc-AHR-4||ENSG00000283321||SNX13,600.0446,Ensembl||EPDnew,,406042
AHR,AHR,GH07J017324,Enhancer,34,lnc-AHR-4||ENSG00000283321||ENSG00000237773||LINC02889||SNX13,0.04457194,Ensembl||dbSUPER,SP1||JUN||RBM22||FOSL2,409242
