InputTerm,Symbol,GHIDs,GHtype,NumGenesAway,OtherGeneTargets,Score,Sources,TFBSs,TSSdistance
ARID2,ARID2,GH12J045754,Enhancer,1,RF00994-237||ENSG00000278475||SCAF11,0.3222245,Ensembl,CREB1||CTCF||ZNF629||FOXA1||RAD21||TRIM22||SOX13||CTBP1||ZSCAN5C||ZBTB48||SMC3||ZNF217||CUX1||NFIC||ZFHX2||DPF2||TAL1||ZNF654||RCOR1||RFX5||HLTF||FEZF1||PRDM6||THAP11||RARA||ZNF660||TRIM28||SOX5||HLF||ZNF362||CBFA2T3||ARID1B||MZF1||ZNF384||ATF1,29194
ARID2,ARID2,GH12J045668,Enhancer,4,lnc-ARID2-6||piR-50219-002||ANO6,0.2318865,Ensembl||ENCODE,RELA||IKZF2||PKNOX1||ARID3A||DPF2||RUNX3||GATAD2B||CBFB||JUN||JUND||BCL11A||ARNT||NBN||IKZF1||NR2F1||IRF2||JUNB||SPI1||IRF4||BATF||GABPA||EZH2||ATF2||TBX21||ATF7||POLR2A||MTA2||MTA3||ZNF217||MYC||MAX||MZF1,-59493
ARID2,ARID2,GH12J045674,Enhancer,4,lnc-ARID2-6||piR-50219-002||ANO6,0.2318865,Ensembl||ENCODE,ZNF692||SCRT2||CEBPB||CHD2||JUN||FOS||JUND||MAX||DEK||MXI1||EP300||ZNF189||RFX5||STAT3||ZFP69B||ZHX1||FEZF1||PRDM6||ZNF362,-55406
ARID2,ARID2,GH12J045788,Enhancer,2,ENSG00000278475||LOC105369745||SCAF11,0.2318865,Ensembl,CEBPB||EBF1,59495
ARID2,ARID2,GH12J045695,Enhancer,2,lnc-ARID2-5||piR-50219-002||ENSG00000273015||ANO6,0.3032577,Ensembl||ENCODE,FOXA1||PKNOX1||HDAC1||SOX6||TCF12||CEBPB||HMBOX1||CTBP1||FOXM1||TAL1||HDAC2||ZBTB40||KDM1A||MEIS2||MTA2||IKZF1||TEAD4||CBFA2T2||CBFA2T3||ARID1B,-34405
ARID2,ARID2,GH12J045697,Enhancer,2,lnc-ARID2-5||ENSG00000273015||ANO6,0.3032577,Ensembl,,-32405
ARID2,ARID2,GH12J045774,Enhancer,1,ENSG00000278475||RF00994-237||SCAF11,0.2732973,Ensembl,ZNF629||HMBOX1||FEZF1||PRDM6||ZNF664||ZNF362,44094
ARID2,ARID2,GH12J045770,Enhancer,1,ENSG00000278475||RF00994-237||SCAF11,0.2732973,Ensembl,ZNF680,40795
ARID2,ARID2,GH12J045688,Enhancer,4,piR-50219-002||lnc-ARID2-6||ANO6,0.2732973,Ensembl,ZIC2||ESR1||GLIS1||ZBTB8A,-41005
ARID2,ARID2,GH12J045686,Enhancer,4,piR-50219-002||lnc-ARID2-6||ANO6,0.2732973,Ensembl,ZNF547,-43205
ARID2,ARID2,GH12J045687,Enhancer,4,piR-50219-002||lnc-ARID2-6||ANO6,0.2732973,Ensembl,ZNF692||FOXA1||ZIC2||ESR1||ZFP69B||REST||GLIS1||ZBTB8A,-41605
ARID2,ARID2,GH12J045768,Enhancer,1,RF00994-237||ENSG00000278475||SCAF11,0.28545,Ensembl,,38595
ARID2,ARID2,GH12J045693,Enhancer,4,lnc-ARID2-5||piR-50219-002||lnc-ARID2-6||ANO6,0.28545,Ensembl,ZSCAN5C,-36405
ARID2,ARID2,GH12J045771,Enhancer,1,ENSG00000278475||RF00994-237||SCAF11,0.28545,Ensembl,,39695
ARID2,ARID2,GH12J045783,Enhancer,1,ENSG00000278475||RF00994-237||SCAF11,0.2415806,Ensembl,,53795
ARID2,ARID2,GH12J045637,Enhancer,5,L13714-083||lnc-ARID2-6||ANO6,0.1619552,Ensembl,RFX5||PRDM10||JUN,-90505
ARID2,ARID2,GH12J045621,Enhancer,6,L13714-083||LOC105369744||ANO6,0.1437963,Ensembl,SP1||CEBPB||ZNF184||ESR1||HNF4A,-107105
ARID2,ARID2,GH12J045666,Enhancer,4,lnc-ARID2-6||piR-50219-002||ANO6,0.2130602,Ensembl,NFE2||MAFG,-62905
ARID2,ARID2,GH12J045644,Enhancer,5,lnc-ARID2-6||L13714-083||ANO6,0.1784634,Ensembl||ENCODE,SPI1||GABPA||REST||POLR2A||MYC,-84705
ARID2,ARID2,GH12J045648,Enhancer,5,lnc-ARID2-6||L13714-083||ANO6,0.1784634,Ensembl||ENCODE,HNRNPL||REST||SP1||FOXA2||YY1||ZBTB33||JUND||NR2F2||RAD21||HNF4A||NFIL3||RXRA||MAX||HNF4G||FOXA1||ATF3||EGR1,-81455
ARID2,ARID2,GH12J045663,Enhancer,4,lnc-ARID2-6||piR-50219-002||ANO6,0.2100747,Ensembl||ENCODE,ZNF211||EZH2,-66006
ARID2,ARID2,GH12J045660,Enhancer,4,lnc-ARID2-6||piR-50219-002||KNOP1P2||SCAF11||ENSG00000258096||ANO6,16.99919,Ensembl,ZNF629||ZNF512||JUND||CTBP1||NFE2||ZNF316||JUN||GTF2F1||ZNF274||FOSL1||MAFG||EHMT2||NFIC||EP300||ZNF335||MAFK||ZNF366||NFE2L2||ATF3||ATF1||FOS||MAFF||BACH1||ATF7||EMSY,-69205
ARID2,ARID2,GH12J045808,Enhancer,2,ENSG00000278475||LOC105369745||SCAF11,0.1860852,Ensembl,,79095
ARID2,ARID2,GH12J045807,Enhancer,2,ENSG00000278475||LOC105369745||SCAF11,0.1860852,Ensembl,CEBPA||BCL6||HOMEZ||CEBPG,76895
ARID2,ARID2,GH12J045809,Enhancer,2,ENSG00000278475||LOC105369745||SCAF11,0.1860852,Ensembl,NFIL3,78295
ARID2,ARID2,GH12J045613,Enhancer,6,LOC105369744||L13714-083||ANO6,0.1298873,Ensembl,ZNF629||ZNF24,-115806
ARID2,ARID2,GH12J045611,Promoter,6,ENSG00000257657||LOC105369744||L13714-083||ANO6,0.1298873,Ensembl,ZNF316||MAFF||MAFK,-118405
ARID2,ARID2,GH12J045655,Enhancer,5,lnc-ARID2-6||L13714-083||ANO6,0.200521,Ensembl||ENCODE,RFX1||RAD21||CTCF||SMARCA5||BMI1||SMC3||SPI1,-73706
ARID2,ARID2,GH12J045803,Enhancer,2,ENSG00000278475||LOC105369745||SCAF11,0.200521,Ensembl,CTBP1||FOXA1||ZBTB40||FOS,73995
ARID2,ARID2,GH12J045657,Enhancer,4,lnc-ARID2-6||piR-50219-002||ANO6,0.200521,Ensembl,,-71605
ARID2,ARID2,GH12J045804,Enhancer,2,ENSG00000278475||LOC105369745||SCAF11,0.200521,Ensembl,,73595
ARID2,ARID2,GH12J045805,Enhancer,2,ENSG00000278475||LOC105369745||SCAF11,0.200521,Ensembl,CEBPG||CTBP1||PKNOX1||CUX1||ZBTB40||FOS||TCF7L2||CEBPB,74395
ARID2,ARID2,GH12J045626,Enhancer,5,L13714-083||lnc-ARID2-6||ANO6,0.1494863,Ensembl,CEBPB,-103005
ARID2,ARID2,GH12J045634,Enhancer,5,L13714-083||lnc-ARID2-6||ANO6,0.1603395,Ensembl,RELA||ZSCAN4||BCLAF1||JUNB||BATF,-95005
ARID2,ARID2,GH12J045828,Enhancer,2,LOC105369745||ENSG00000278475||SCAF11,0.1603395,Ensembl,ZNF24||SPI1,98894
ARID2,ARID2,GH12J045615,Enhancer,6,LOC105369744||L13714-083||ANO6,0.1389141,Ensembl||ENCODE,PRDM10||ZNF629||ZNF692||FOXA1||ZIC2||REST||ZNF600||ZNF37A||ZNF148||ZNF561||ZNF792||ZBTB44||SP1||ZNF639||ZNF524||JUND||ZNF10||ZXDB||ZNF248||CTBP1||ZEB1||TSHZ1||CEBPB||ZSCAN5C||CHD2||OSR2||ZNF580||JUN||BCL11A||FOS||ZBTB17||PKNOX1||ZSCAN18||SCRT1||KLF13||EP300||WT1||KLF8||OVOL3||FOSL2||ZNF189||DPF2||ZNF610||ZBTB1||PRDM4||ZNF213||ZFP69B||KLF17||ZNF513||ZNF18||ZSCAN16||HIC1||ZNF366||ZNF843||FEZF1||CBLL2||BCL11B||PRDM6||ZNF324||GLIS1||ZNF398||ZNF2||ZNF24||ZNF664||KLF10||MEIS2||YY2||ZBTB12||INSM2||ZNF518A||FOXK2||GFI1B||BCL6B||MZF1||SP7||ZSCAN21||ZBTB8A||LEF1||ZEB2,-114105
ARID2,ARID2,GH12J045518,Enhancer,11,piR-53029-022||lnc-SCAF11-7||LOC105369743||ENSG00000257657||ANO6,0.07481341,Ensembl||ENCODE,ZKSCAN1||ELF1||SPI1||RCOR1||YY1||GATA2||ETV6,-211206
ARID2,ARID2,GH12J045944,Enhancer,13,MN309458||SCAF11||lnc-SLC38A1-7,0.07481341,Ensembl,FEZF1||PRDM6,214395
ARID2,ARID2,GH12J045940,Enhancer,13,MN309458||lnc-SLC38A1-7||SCAF11,0.07481341,Ensembl,CEBPB||NR3C1||NR2F1||FOXA1||NR2F6||MAFK||KDM1A||FOS,210595
ARID2,ARID2,GH12J045914,Enhancer,11,lnc-SCAF11-2||lnc-SCAF11-4||SCAF11||SLC38A4,0.09026783,Ensembl||ENCODE,RFX5||HMBOX1||ZNF10||OSR2||POLR2A||NFIC||ZFHX2||BHLHE40,184338
ARID2,ARID2,GH12J045981,Enhancer,13,lnc-SLC38A1-7||SCAF11||MN309458||ENSG00000273015,0.06508416,dbSUPER,ZNF7||ZNF585B,251080
ARID2,ARID2,GH12J045531,Enhancer,10,piR-53029-022||ENSG00000283545||LOC105369743||ENSG00000257657||ANO6,0.08053857,Ensembl||ENCODE,,-197372
ARID2,ARID2,GH12J045962,Enhancer,13,SCAF11||MN309458||lnc-SLC38A1-7,0.06863165,dbSUPER,EZH2||ZNF316,233491
ARID2,ARID2,GH12J045583,Enhancer,8,LOC105369743||ENSG00000257657||ANO6,11.46839,Ensembl||ENCODE,ZBTB40||GATA2,-146405
ARID2,ARID2,GH12J045878,Enhancer,8,KNOP1P2||RF00994-238||lnc-SCAF11-5||NONHSAG010967.2||SCAF11||SLC38A1,15.16027,FANTOM5||ENCODE,FOXA1||PKNOX1||SOX6||EP300||SCRT2||EGR1||CTBP1||NFE2||FOXK2||HDGF||ZNF316||MNT||MAFG||ZFHX2||GATA3||IRF2||DPF2||MAFK||ZNF592||RCOR1||ZNF407||FEZF1||PRDM6||MEIS2||ZBTB49||IKZF1||SMARCE1||EGR2||ARID1B||EMSY,149575
ARID2,ARID2,GH12J045555,Enhancer,9,ENSG00000283545||LOC105369743||ENSG00000257657||ANO6||NELL2,0.09455291,Ensembl,GATA3||SPI1,-172805
ARID2,ARID2,GH12J045983,Promoter/Enhancer,13,SCAF11||lnc-ARID2-14||lnc-SLC38A1-7||MN309458||KNOP1P2||ENSG00000273015||ENSG00000258096||SLC38A2||SLC38A4,16.87862,Ensembl||FANTOM5||ENCODE||CraniofacialAtlas||EPDnew||dbSUPER,RNF2||SP1||HNRNPL||CREB1||GATAD2A||CTCF||ATF7||TEAD4||PRDM10||REST||ZNF629||TFE3||LEF1||IKZF1||ZNF692||POLR2A||RCOR2||BACH1||TARDBP||JUND||FOXA1||LARP7||STAT3||PRDM1||MTA2||ZNF143||ZIC2||ZSCAN4||RBFOX2||PKNOX1||ZNF24||RXRB||MTA1||PATZ1||SMAD5||NR2C1||RAD21||TCF12||IRF2||ZNF740||BRD4||IKZF2||RCOR1||BRD9||ZNF501||RELA||TRIM22||EZH2||ELF4||DPF2||HDAC1||GABPA||ETV6||GTF2F1||ZNF600||SOX6||ZNF341||FOXJ2||ZFX||ZNF561||EP300||SCRT2||KMT2B||EED||MNT||ZNF792||NRF1||SOX13||ZBTB44||RBAK||CEBPB||KLF9||MGA||ZBTB20||ETS1||TAF1||SIN3A||ARID3A||SP2||GTF2E2||TCF7||CBX3||UBTF||ZNF184||PAX8||NKRF||ATF1||RFX1||HMBOX1||ZNF524||RELB||SMARCC1||CHD2||KLF7||MTA3||EGR1||ZNF10||ZXDB||CTBP1||RUNX3||ZBTB10||BRCA1||TAF9B||GATAD2B||ESR1||ZBTB26||ZBTB2||HES1||FOXK2||ZKSCAN8||HDGF||FOXA2||TGIF2||ATF3||ZEB1||HDAC2||RAD51||ZNF444||KDM4B||ASH2L||ZNF316||BCLAF1||NFRKB||ZBTB40||CBFB||ZNF580||MAFF||BCL11A||USF1||NR2C2||KAT7||ZBTB11||ZBTB48||ESRRA||E2F1||FOS||YY1||ZNF318||ZNF592||SMC3||E2F6||AFF1||ELK1||MAX||ZBTB25||MAFK||ZBTB17||ELK4||CHD1||ZBTB33||ZNF217||MYC||ZKSCAN1||BMI1||ZNF205||TEAD1||SMARCB1||RBM22||EP400||TRIM28||ATF2||MYRF||SCRT1||TFDP1||KDM6A||SREBF2||NCOR1||FOSL1||EHMT2||HCFC1||PCBP1||MAZ||ARNT||DEK||CREM||MXI1||NR2F2||ELF1||MBD2||NFYA||KLF13||TBX3||NFIC||NBN||RFX5||ZSCAN9||USF2||WT1||ZC3H8||ZFHX2||KLF8||OVOL3||HNRNPH1||BCOR||SAP130||TBP||ZNF189||NR2F1||GATA3||POLR3A||JUNB||MIER3||ZNF335||PHF8||ZNF610||NCOA1||SIN3B||BHLHE40||STAT1||GABPB1||ZNF395||SPI1||RBBP5||ZNF511||KLF6||ZGPAT||PRDM4||MXD4||SMARCA5||IRF4||CBX5||ZNF213||SAFB||DNMT3B||BATF||TCF7L2||GATAD1||SKIL||WRNIP1||TAL1||KLF17||ZBTB5||ZNF654||DRAP1||ZHX1||ZNF513||GLI4||ZNF18||FOSL2||PHF20||ZSCAN5A||HIC1||E4F1||CBX1||SMAD4||RB1||BCL6||NR2F6||SUPT5H||ZNF366||ADNP||SSRP1||HOMEZ||TFAP4||HNF4A||HLTF||KDM5A||KLF5||ZNF687||KLF11||ZNF843||ZSCAN23||VEZF1||FEZF1||ZSCAN26||CBLL2||ZNF146||TBL1XR1||CEBPG||NFIL3||BCL11B||IKZF5||RXRA||ZBTB7B||KLF1||PRDM6||THAP11||ETV1||ZNF324||RARA||ZNF624||NFIA||THRAP3||DMAP1||ZNF660||GLIS1||TBX21||MBD1||NFE2||ZNF398||KHSRP||ZNF2||ARID4B||KDM1A||ZEB2||ETV4||KLF10||KLF16||MEIS2||SMARCA4||DIDO1||TEAD3||ZFP37||NFATC1||HMG20A||MLLT1||KDM3A||XRCC5||TAF7||MITF||SP3||ZNF48||MIER2||SMARCE1||HNF4G||ZMYM3||MXD3||ZNF558||SOX5||ZBTB21||ZNF197||ZHX2||ZNF579||NFYC||RLF||EGR2||L3MBTL2||RBPJ||PRDM2||CHAMP1||NFE2L2||ELF3||CBFA2T2||FOXA3||NR3C1||MLX||GFI1B||CDC5L||MIXL1||SREBF1||GATA2||POLR2B||NCOA6||ZNF547||ZNF148||ZBTB6||TRIM24||DACH1||PPARG||CBFA2T3||ARID1B||HMG20B||MZF1||SP7||ZSCAN21||CC2D1A||ZNF644||HNF1A||ZNF121||GLIS2||SP5||ZNF639||EMSY||ZBTB8A||ZNF680||ERF||ARID2||GMEB1||GMEB2||KAT8||AHR,258524
ARID2,ARID2,GH12J045965,Enhancer,13,lnc-SLC38A1-7||SCAF11||MN309458,0.06712133,ENCODE||dbSUPER,FOXA1||GATA3||ZBTB33,236718
ARID2,ARID2,GH12J045968,Enhancer,13,lnc-SLC38A1-7||SCAF11||MN309458,0.06712133,ENCODE||dbSUPER,ZBTB33,239500
ARID2,ARID2,GH12J045933,Enhancer,12,MN309458||lnc-SCAF11-2||SCAF11||lnc-SLC38A1-7,0.07941461,Ensembl,NFIC,204095
ARID2,ARID2,GH12J045543,Enhancer,10,ENSG00000283545||LOC105369743||piR-53029-022||ENSG00000257657||ANO6,0.0851749,Ensembl||ENCODE,CEBPG||CTCF||PRDM10||FOXA1||ZNF143||REST||RAD21||TRIM22||CEBPA||RELA||CEBPB||RUNX3||BRCA1||BCLAF1||SMC3||GTF2F1||MYC||JUND||CUX1||ELF1||RFX5||ZNF335||STAT3||ZNF654||TFAP4||ZNF660||NFE2||IRF9||YY1||DACH1||MZF1||ZSCAN21||RXRA,-185772
ARID2,ARID2,GH12J045539,Enhancer,10,ENSG00000283545||piR-53029-022||LOC105369743||ENSG00000257657||ANO6,0.0851749,Ensembl,,-189705
ARID2,ARID2,GH12J045891,Enhancer,10,KNOP1P2||lnc-SCAF11-4||NONHSAG010967.2||SCAF11,0.09894338,Ensembl,,161494
ARID2,ARID2,GH12J045568,Enhancer,8,LOC105369743||ENSG00000257657||ANO6,0.09894338,Ensembl,SPI1||MAX,-160805
ARID2,ARID2,GH12J045892,Enhancer,10,lnc-SCAF11-4||KNOP1P2||NONHSAG010967.2||SCAF11,0.09894338,Ensembl,,162195
ARID2,ARID2,GH12J045470,Enhancer,14,piR-41306-053||LOC100128248||LOC105369743||ANO6,0.06230939,Ensembl||ENCODE,FOXA1||GATA3||SPI1||ZNF680,-260105
ARID2,ARID2,GH12J045508,Enhancer,11,lnc-SCAF11-7||piR-53029-022||LOC105369743||ENSG00000257657||ANO6,0.0722845,Ensembl,EBF1,-220106
ARID2,ARID2,GH12J045575,Enhancer,8,LOC105369743||ENSG00000257657||ANO6,0.1081458,Ensembl||ENCODE,RELA||IKZF2||TRIM22||EED||ARID3A||RELB||RUNX3||ZNF316||BCLAF1||MAFF||MAFK||MAFG||BCL11A||ELF1||NBN||IKZF1||BMI1||NR2F1||JUNB||SPI1||PRDM4||IRF4||BATF||STAT1||EBF1||ATF2||TBX21||MTA2||YY1||MTA3||TARDBP||EMSY||ETV6||ZBED1||CREM,-152805
ARID2,ARID2,GH12J045881,Enhancer,8,KNOP1P2||lnc-SCAF11-5||RF00994-238||NONHSAG010967.2||SCAF11,0.1081458,Ensembl,,151395
ARID2,ARID2,GH12J045906,Enhancer,11,lnc-SCAF11-4||lnc-SCAF11-2||SCAF11,0.09486903,Ensembl||UCNEbase,SPI1,176571
ARID2,ARID2,GH12J045907,Enhancer,11,lnc-SCAF11-4||lnc-SCAF11-2||SCAF11,0.09486903,Ensembl,USF2||SPI1||MYC||MAX||ZNF687||RAD51,178394
ARID2,ARID2,GH12J045905,Enhancer,11,lnc-SCAF11-4||lnc-SCAF11-2||SCAF11,0.09486903,UCNEbase,,176112
ARID2,ARID2,GH12J045973,Enhancer,13,SCAF11||lnc-SLC38A1-7||MN309458||SLC38A4,0.06631348,ENCODE||dbSUPER,ZNF512||ZNF211||JUNB||ZBTB33||ZNF558,244912
ARID2,ARID2,GH12J045487,Enhancer,12,RF00994-236||lnc-SCAF11-7||LOC105369743||ENSG00000257657||PLEKHA8P1||ANO6,0.06631348,Ensembl,,-242105
ARID2,ARID2,GH12J045971,Enhancer,13,lnc-SLC38A1-7||SCAF11||MN309458,0.06631348,dbSUPER,,242304
ARID2,ARID2,GH12J045935,Enhancer,13,MN309458||SCAF11||lnc-SLC38A1-7||SLC38A4,0.08057369,Ensembl,FOXA1||GATA3,205395
ARID2,ARID2,GH12J045461,Enhancer,14,LOC100128248||piR-41306-053||LOC105369743||ANO6,0.05981561,Ensembl,EGR2||CBFA2T3,-268005
ARID2,ARID2,GH12J045324,Enhancer,20,MN309174-112||piR-33432-116||ANO6,0.04457194,Ensembl||ENCODE||dbSUPER,MEF2D||ATF4||ATF3||KDM1A||ZBTB33||MEIS2||IKZF1||GFI1B,-405105
ARID2,ARID2,GH12J045500,Enhancer,12,lnc-SCAF11-7||RF00994-236||ENSG00000257657||LOC105369743||ANO6,0.07137129,Ensembl,SPI1||MAFK,-228705
ARID2,ARID2,GH12J046248,Enhancer,36,MN309459||lnc-SLC38A1-1||lnc-ARID2-8||SLC38A1||ENSG00000257261||SCAF11||ENSG00000273015,10.94168,Ensembl,ZNF507,518395
ARID2,ARID2,GH12J045315,Enhancer,21,MN309174-112||ENSG00000278351||ANO6,0.04211328,Ensembl,ZNF766||CTBP1||GABPA||FOSL1||EHMT2||ZFHX2||MNT||ELF1||PRDM10||GABPB1||CHAMP1||ATF7||CC2D1A,-414405
ARID2,ARID2,GH12J045309,Enhancer,21,MN309174-112||ENSG00000278351||ANO6,0.04144593,Ensembl||FANTOM5||ENCODE||dbSUPER,NFIC||SPI1,-419605
ARID2,ARID2,GH12J046260,Promoter/Enhancer,36,SLC38A1||lnc-ARID2-8||lnc-SLC38A1-1||MN309459||SLC38A2||ENSG00000257261||SCAF11||KNOP1P2,11.54666,Ensembl||ENCODE||dbSUPER,CEBPG||CREB1||TEAD4||YBX1||PRDM10||ZNF629||IKZF1||KDM1A||TARDBP||ZHX2||FOXA1||PRDM1||PKNOX1||ZNF501||POLR2A||ZNF600||ATF7||KLF9||HMBOX1||SMARCC1||ZNF10||ZXDB||CTBP1||TSHZ1||HDAC2||CEBPB||ZNF444||OSR2||ZNF580||BCL11A||USF1||RCOR1||ZNF592||ZNF217||MAX||MXI1||EP300||MBD2||KLF8||BCOR||GATA3||DPF2||BHLHE40||JUND||PRDM4||TCF7L2||WRNIP1||SIX4||KLF17||USF2||HIC1||ZNF366||ADNP||ZNF687||FEZF1||BCL11B||PRDM6||TOE1||GLIS1||FOS||MEIS2||ARNT||INSM2||ZMYM3||SMARCE1||MNT||NR3C1||PPP1R10||SREBF1||SMARCA5||SP7||HDAC1||FOSL2||ZBTB8A,531202
