InputTerm,Symbol,GHIDs,GHtype,NumGenesAway,OtherGeneTargets,Score,Sources,TFBSs,TSSdistance
BCOR,BCOR,GH0XJ040145,Promoter/Enhancer,3,HSALNG0137395||lnc-ATP6AP2-9||RF00017-8304||LOC107985687,0.3032577,Ensembl||ENCODE||CraniofacialAtlas||dbSUPER,ZIC2||PATZ1||EZH2||YY1||ZFX||TCF7L2||CTCF||ZBTB26||ZBTB17||ZFHX2||SAP130||ZNF335||GABPB1||ZFP69B||SIN3A||GLIS1||ZNF398||ZBTB33||POLR2A||KLF1||EGR2||L3MBTL2||ELF1||MLX||ZNF652||ZBTB8A||PKNOX1||HDGF,31117
BCOR,BCOR,GH0XJ040210,Enhancer,2,piR-32677-508||piR-31432-698||piR-45471-641||piR-55655-592||piR-56037-118||piR-46662-690||piR-50308-670||piR-53431-713||ATP6AP2,0.3032577,Ensembl,ZSCAN29||NFYB||RAD51,-32810
BCOR,BCOR,GH0XJ040133,Enhancer,3,RF00017-8304||HSALNG0137395||LOC107985687,0.2732973,Ensembl||ENCODE||dbSUPER,MGA||GATAD2A||NR2C2||NCOR1||ZNF592||TAL1||DPF2||ADNP||HDAC2||TCF12||SMARCA4||L3MBTL2||TEAD4||CBFA2T2||EGR1||CBFA2T3||ARID1B||ZNF639,43390
BCOR,BCOR,GH0XJ040220,Enhancer,9,piR-50308-670||LOC101927476||ATP6AP2,0.2732973,Ensembl,ZBTB33||TEAD3,-43311
BCOR,BCOR,GH0XJ040141,Enhancer,3,HSALNG0137395||RF00017-8304||LOC107985687,0.28545,Ensembl||ENCODE||dbSUPER,GATAD2A||TEAD4||SP1||ZNF600||CEBPA||CEBPB||NR3C1||YY1||NFIC||NFIB||SSRP1||HNF4A||RXRA||NFIA||GLIS1||MAX||TEAD3||CEBPG||ZBTB6||HNF1A||ZBTB8A,35589
BCOR,BCOR,GH0XJ040126,Enhancer,3,RF00017-8304||HSALNG0137395||LOC107985687||lnc-ATP6AP2-15,0.2415806,Ensembl||ENCODE,TCF12||POLR2A||GABPA||ZC3H11A||YY1,50064
BCOR,BCOR,GH0XJ040113,Enhancer,4,RF00017-8303||RF00017-8304||LOC107985687||lnc-ATP6AP2-15,0.2130602,FANTOM5,GLIS1,63830
BCOR,BCOR,GH0XJ040240,Enhancer,9,LOC101927476||piR-50308-670||ATP6AP2,0.2130602,Ensembl,IKZF1||PKNOX1||CEBPA||HMBOX1||NR2C2||NCOR1||CEBPG||NR2F1||SPI1||HNF4A||CEBPB||RXRA||ZEB2||MEIS2||HLF||TBL1XR1||TEAD4||CBFA2T3||ARID1B||ZNF121||SP1,-63911
BCOR,BCOR,GH0XJ040237,Enhancer,9,LOC101927476||piR-50308-670||ATP6AP2,0.2130602,Ensembl,SPI1,-60610
BCOR,BCOR,GH0XJ040265,Promoter/Enhancer,11,ENSG00000236393||LOC101927476||SNODB1661||ATP6AP2,0.1715791,ENCODE||CraniofacialAtlas,CTCF||IKZF1||REST||RAD21||IKZF2||SP1||BRD9||DPF2||TCF12||EP300||EED||NRF1||ZBTB20||MTA3||CTBP1||RUNX3||CHD2||ZBTB48||YY1||ZBTB26||SMC3||ZBTB17||EP400||TRIM24||NCOR1||NFIC||STAT5A||SIN3A||SAP130||POLR2A||ZNF189||FOXM1||ZNF335||ZNF592||GABPB1||ZNF395||SPI1||ZNF384||TAL1||EBF1||ZNF654||CREM||TFAP4||HDAC2||HNF4A||VEZF1||RXRA||ETV1||GLIS1||ZNF2||ARID4B||KDM1A||MAX||MTA2||KLF16||KDM3A||SMARCA4||TBL1XR1||RB1||L3MBTL2||TEAD4||ZNF362||CBFA2T2||ATF7||ZNF143||RNF2||ZNF652||DACH1||CBFA2T3||ARID1B||CC2D1A||TRIM22||ZBTB8A||PML,-89566
BCOR,BCOR,GH0XJ040082,Promoter/Enhancer,10,AB372777-017||MN298689||LOC107985687||lnc-CXorf38-6,616.5319,Ensembl||FANTOM5||ENCODE||EPDnew||CraniofacialAtlas||dbSUPER,HNRNPL||CREB1||GATAD2A||PRDM10||ZNF629||IKZF1||POLR2A||ZNF692||BACH1||FOXA1||LARP7||STAT3||RELA||ZIC2||RBFOX2||PKNOX1||RXRB||PATZ1||REST||ZNF740||RCOR1||SP1||ZNF501||EZH2||ZNF600||GTF2F1||YY1||SOX6||ZNF341||ZFX||CEBPA||ZNF561||EP300||SCRT2||NRF1||ARNT||SOX13||NONO||KLF9||ZBTB20||ARID3A||SP2||GTF2E2||RAD21||ELK1||UBTF||ZNF639||DPF2||KLF7||MTA3||EGR1||ZNF10||ZXDB||CEBPB||CTBP1||RUNX3||ZBTB10||GATAD2B||ZBED1||KDM4B||ZNF316||CHD2||FOXA2||OSR2||ZNF580||BCL11A||TCF12||ZBTB48||MEF2D||ZBTB26||MYNN||AFF1||ZBTB17||CHD1||MYC||ZKSCAN1||ZNF423||EP400||TRIM28||ATF2||KDM6A||NCOR1||MAZ||MBD2||FOXP1||ZBTB11||NFIC||RFX5||WT1||ZFHX2||KLF8||BCOR||SIN3A||SAP130||TBP||ZNF644||ZNF189||NR2F1||GATA3||JUNB||MNT||ZNF335||ZNF592||GABPB1||ZNF395||JUND||ZGPAT||ZBTB1||PRDM4||IRF4||ZFP69B||SAFB||BATF||EBF1||KLF17||CREM||ZNF513||HIC1||ZFP91||CBX1||SMAD5||SMAD4||BCL6||SUPT5H||BHLHE40||ZNF366||ZNF223||HNF4A||ZNF843||VEZF1||FEZF1||TBL1XR1||NFIL3||RXRA||PRDM6||ETV1||RARA||ID3||NFIA||ZNF660||GLIS1||TBX21||THRB||ZNF398||ZNF2||ARID4B||MAX||KLF10||ZBTB33||TEAD3||CTCF||MLLT1||KLF16||SP3||ZNF48||KLF1||HNF4G||RNF2||SOX5||ZBTB21||TAF1||NANOG||ZNF217||SMARCE1||ZNF197||RB1||NR2F6||ZNF579||RLF||EGR2||L3MBTL2||ZNF362||NR4A1||ELF3||FOXA3||MLX||POU5F1||ATF7||ZNF143||ZNF652||POLR2B||ZNF148||ZBTB6||TRIM24||PPARG||CBFA2T3||CSDE1||SPI1||ZBTB40||MZF1||SP7||ZBTB7A||ZKSCAN8||HDAC1||GLIS2||SP5||ZBTB8A||PML||GMEB1||ATF1||ZEB2,85435
BCOR,BCOR,GH0XJ040261,Enhancer,9,ENSG00000236393||LOC101927476||piR-50308-670||ATP6AP2,0.1715791,Ensembl||ENCODE,JUND||GABPA||SOX6||ZNF341||EP300||ZNF140||MGA||TCF7L2||ZNF766||EGR1||NR2C2||NCOR1||NR2F2||GTF2A2||HDAC8||ZNF592||GABPB1||NR2F1||ZNF584||CTCF||ATF4||TFAP4||VEZF1||CEBPG||ATF3||ETV1||RARA||TRIM28||ATF1||PYGO2||NR4A1||BACH1||ESRRA||ATF7||NR2C1||ZFX||ELF1||TRIM24||DACH1||CBFA2T3||ZKSCAN8,-85311
BCOR,BCOR,GH0XJ040260,Enhancer,9,LOC101927476||piR-50308-670||ATP6AP2,0.1784634,Ensembl,EGR1||NRF1||EGR2||ZNF148,-83011
BCOR,BCOR,GH0XJ040258,Enhancer,9,LOC101927476||piR-50308-670||ATP6AP2,13.59833,Ensembl,NFIC||ZKSCAN8,-81011
BCOR,BCOR,GH0XJ040111,Enhancer,4,RF00017-8303||RF00017-8304||LOC107985687||lnc-ATP6AP2-15,0.2100747,Ensembl,ZNF740||VEZF1,65389
BCOR,BCOR,GH0XJ040243,Enhancer,9,LOC101927476||piR-50308-670||ATP6AP2,0.2100747,CraniofacialAtlas,ZNF316||MAFF||MAFK||MAFG||TRIM28||EMSY,-66358
BCOR,BCOR,GH0XJ040245,Enhancer,9,LOC101927476||piR-50308-670||ATP6AP2,0.2100747,ENCODE,ZBTB33||CTCF||MAX||MEIS2||GATA2,-67843
BCOR,BCOR,GH0XJ040246,Enhancer,9,LOC101927476||piR-50308-670||ATP6AP2,0.2100747,ENCODE,PRDM10||NRF1||NR2F2||ATF7,-68170
BCOR,BCOR,GH0XJ040298,Enhancer,12,SNODB1661||LOC105373182||ENSG00000236393||ATP6AP2,0.1298873,Ensembl,,-119911
BCOR,BCOR,GH0XJ040058,Enhancer,11,HE855933||AB372777-017||LOC107985687,0.1298873,dbSUPER,POLR2A||TOE1||RAD51||RAD21||HNF4A||RXRA,118570
BCOR,BCOR,GH0XJ040103,Promoter/Enhancer,5,LOC107985687||MN298690||RF00017-8303||lnc-ATP6AP2-15||CXorf38,13.55192,FANTOM5||ENCODE||CraniofacialAtlas||dbSUPER,HNRNPL||PRDM10||LEF1||IKZF1||JUND||PRDM1||MTA2||ZIC2||RBFOX2||POLR2A||ZNF24||PATZ1||REST||SP1||BRD9||EZH2||DPF2||HDAC1||ZNF600||YY1||SOX6||ZNF341||ZFX||GATAD2B||TCF12||ZNF561||NRF1||ARNT||NONO||KLF9||MGA||ZBTB20||SP2||GTF2E2||TARDBP||CBX3||UBTF||ZNF639||TCF7L2||MTA3||EGR1||ZXDB||CTBP1||RUNX3||ZBTB10||ZBTB2||HES1||HDAC2||GATAD2A||KDM4B||CHD2||OSR2||NFRKB||BCL11A||PHB2||ZBTB48||GABPA||ZBTB26||AFF1||ZBTB17||MYC||ZNF423||EP400||TRIM24||TFDP1||SREBF2||NCOR1||FOSL1||MAX||MXI1||ELF1||MBD2||NFIC||CUX1||WT1||ZFHX2||KLF8||STAT5A||RELA||FOSL2||SIN3A||SAP130||TBP||ZNF644||ZNF189||HDAC8||ZNF335||ZNF592||ZNF610||GABPB1||SPI1||ZGPAT||ZBTB1||PRDM4||ZNF384||CBX5||ZNF213||ZFP69B||SAFB||ZNF584||SKIL||TAL1||NFIB||EBF1||RAD21||DRAP1||CREM||GLI4||HIC1||ZSCAN5A||SIN3B||CBX1||SMAD5||SMAD4||BCL6||NR2F6||SUPT5H||BHLHE40||ZNF589||ZNF687||HNF4A||ZNF843||MCM7||VEZF1||FEZF1||BRD4||MAZ||BCL11B||ATF3||ETV1||ID3||NFIA||GLIS1||ZNF398||ZNF2||ARID4B||KDM1A||NFATC3||KLF10||FOS||MEIS2||SMARCA4||YY2||MTA1||CTCF||KLF16||MLLT1||SP3||ZNF48||KLF1||SMARCE1||RNF2||ZBTB40||TBL1XR1||MNT||ZNF197||RB1||ZNF280D||ZNF579||EGR2||L3MBTL2||ZNF362||ZNF701||NR4A1||TAF1||ESRRA||ZNF652||GATA2||CBFA2T3||ARID1B||SP7||BCL3||HNF1A||GLIS2||RXRA||ZBTB8A||PKNOX1||PML||GMEB1||ATF1||ZNF83||ZEB2,70138
BCOR,BCOR,GH0XJ040104,Enhancer,9,LOC107985687||MN298689||lnc-CXorf38-6,0.200521,CraniofacialAtlas||dbSUPER,PRDM10||PKNOX1||EZH2||ZNF600||ZNF341||NRF1||MGA||UBTF||MTA3||EGR1||CTBP1||HDAC2||AFF1||EP400||FOSL1||CUX1||ZNF644||ZNF592||HIC1||DPF2||POLR2A||KDM1A||ZBTB33||MEIS2||KLF1||L3MBTL2||ARID1B||GMEB1,74542
BCOR,BCOR,GH0XJ040248,Enhancer,9,LOC101927476||piR-50308-670||ATP6AP2,0.200521,Ensembl,KDM1A||SOX6||FOXJ2||NFIC||TAL1||ADNP||CBFA2T3||SMARCA5||NFIB,-71093
BCOR,BCOR,GH0XJ040278,Enhancer,11,SNODB1661||ENSG00000236393||LOC101927476||ATP6AP2||MED14,0.1494863,Ensembl||FANTOM5||ENCODE,RFX1||ZNF692||FOXA1||ZIC2||REST||FOXJ2||ZBTB20||RUNX3||HDAC2||ZNF585B||ZNF316||OSR2||MAFF||ZNF423||ATF2||ZNF623||MAFG||BCOR||GATA3||MAFK||ATF4||ADNP||ATF3||PRDM6||GLIS1||ZNF664||POLR2A||ZMYM3||KDM1A||ATF7||TRIM24||SMARCA5||ZNF121||EMSY,-103797
BCOR,BCOR,GH0XJ040076,Enhancer,11,AB372777-017||HE855933||LOC107985687,0.1494863,dbSUPER,,100937
BCOR,BCOR,GH0XJ040077,Enhancer,11,AB372777-017||LOC107985687||HE855933,0.1603395,dbSUPER,RFX1||POLR2A||CTCF,98854
BCOR,BCOR,GH0XJ040273,Enhancer,11,LOC101927476||ENSG00000236393||SNODB1661||ATP6AP2,13.26258,Ensembl||FANTOM5||ENCODE,LEF1||IKZF1||JUND||PKNOX1||DPF2||HDAC1||SOX6||FOXJ2||TCF12||EP300||MGA||NKRF||ZNF766||MTA3||CTBP1||TAF9B||HES1||FOXK2||HDAC2||E2F5||GABPA||MEF2D||ZNF318||AFF1||MNT||MYC||EP400||TRIM24||NCOR1||FOSL1||NFIC||STAT5A||BCOR||MYNN||ZNF644||FOXM1||TFDP1||ZNF592||BHLHE40||RCOR1||ZNF584||TAL1||SMAD5||ZNF589||VEZF1||NRF1||ETV1||ID3||MAX||TRIM28||MEIS2||MTA2||KLF16||SMARCA4||MITF||SIRT6||CHD2||SMARCE1||RNF2||TBL1XR1||RAD51||KDM1A||ZNF197||USF2||L3MBTL2||TEAD4||CBFA2T2||NR2C1||ELF1||GATA2||ZNF148||CBFA2T3||MLLT1||ARID1B||ZBTB40,-95811
BCOR,BCOR,GH0XJ040080,Enhancer,11,AB372777-017||LOC107985687||HE855933,0.1603395,dbSUPER,ZNF341||POLR2A||HNF4A||RXRA||HNF4G||ZNF652||SP1,96133
BCOR,BCOR,GH0XJ040081,Enhancer,11,AB372777-017||LOC107985687||HE855933,0.1603395,ENCODE||dbSUPER,ZNF341||KLF9||POLR2A,95547
BCOR,BCOR,GH0XJ040060,Enhancer,11,HE855933||AB372777-017||LOC107985687,0.1389141,Ensembl||ENCODE||dbSUPER,ZNF740||NFIC||ZFHX2||POLR2A||ZNF18||VEZF1||HNF4A||EGR2||PML,113689
BCOR,BCOR,GH0XJ040007,Promoter/Enhancer,15,ENSG00000223486||lnc-BCOR-12||LOC107985687,2.52168,Ensembl||FANTOM5||ENCODE||CraniofacialAtlas,ZSCAN4||POLR2A||EZH2||RAD21||YY1||CTCF||ZBTB33||SMARCA4||CHD2||BHLHE40||MYC||MAX,168982
BCOR,BCOR,GH0XJ040297,Enhancer,12,SNODB1661||LOC105373182||ENSG00000236393||ATP6AP2,10.66017,Ensembl||ENCODE||CraniofacialAtlas,CTCF||IKZF1||REST||HDAC1||EP300||ARID3A||RUNX3||POLR2A||HDAC2||NR2C2||TCF12||FOSL1||BCOR||RAD21||NR2F1||SMARCA5||BATF||TAL1||EBF1||NR2F6||ADNP||ZNF507||ZEB2||MEIS2||MTA2||SMARCE1||ZMYM3||ZNF217||KDM1A||TEAD4||CBFA2T2||ESRRA||CBFA2T3||MLLT1||ARID1B,-121997
BCOR,BCOR,GH0XJ040056,Enhancer,11,HE855933||AB372777-017||LOC107985687,0.1295712,Ensembl||dbSUPER,EGR1||EBF1||SMAD5||RARA||GLIS1||FOS,120989
BCOR,BCOR,GH0XJ040302,Enhancer,12,SNODB1661||LOC105373182||ATP6AP2,0.1295712,Ensembl,,-124811
BCOR,BCOR,GH0XJ040054,Enhancer,11,HE855933||AB372777-017||LOC107985687,0.1295712,ENCODE,FOS,122427
BCOR,BCOR,GH0XJ040391,Enhancer,23,IMPDH1P2||piR-50437-693||LOC105373182||ATP6AP2,0.07481341,Ensembl,ZNF143||USF1||HCFC1||RAD51||USF2,-214411
BCOR,BCOR,GH0XJ040376,Enhancer,23,IMPDH1P2||LOC105373182||piR-50437-693||ATP6AP2,0.08053857,Ensembl,,-199611
BCOR,BCOR,GH0XJ040411,Enhancer,23,IMPDH1P2||piR-50437-693||ATP6AP2,0.06863165,Ensembl,CTCF||JUND||PKNOX1||FOSL1||CEBPB||CEBPG||ATF3||ZBTB33||RAD21||MAX||CBFA2T3||ZKSCAN8,-234187
BCOR,BCOR,GH0XJ040303,Enhancer,12,LOC105373182||SNODB1661||ATP6AP2,0.1285175,Ensembl||ENCODE,IKZF1||IKZF2||MGA||ZNF766||FOSL1||SPI1||ZFP3||ATF2||MAX||L3MBTL2||RNF2||ETV6,-126510
BCOR,BCOR,GH0XJ040005,Enhancer,15,ENSG00000223486||lnc-BCOR-12||LOC107985687,12.02086,FANTOM5||ENCODE||dbSUPER,MAZ||SMC3||ZNF202||ZBTB33||BACH1||EZH2,170953
BCOR,BCOR,GH0XJ039957,Enhancer,19,HSALNG0137386||lnc-BCOR-7||LOC107985687||MED14,14.44237,Ensembl||ENCODE||dbSUPER,ZNF316||RCOR1||ZNF623||BCOR||ZNF189||ZNF16||ZMYM3||EMSY,218875
BCOR,BCOR,GH0XJ040435,Enhancer,23,piR-50437-693||IMPDH1P2||ATP6AP2,0.065892,ENCODE,,-256803
BCOR,BCOR,GH0XJ040434,Enhancer,23,piR-50437-693||IMPDH1P2||ATP6AP2||DDX3X,0.065892,ENCODE,LEF1||JUND||MTA2||PKNOX1||DPF2||HDAC1||SOX6||EP300||ARNT||MGA||CBX3||CTBP1||TAF9B||NFE2||ZNF316||OSR2||MAFF||ZNF318||MAFK||MNT||MYC||TRIM24||NCOR1||MAFG||PBX2||POLR2A||BHLHE40||NRF1||TCF12||SNIP1||TRIM28||MEIS2||SMARCA4||CHD2||SMARCE1||RNF2||TBL1XR1||KDM1A||L3MBTL2||BACH1||NFE2L2||CEBPB||CBFA2T2||ZNF148||CBFA2T3||ARID1B||EMSY||ATF1,-257715
BCOR,BCOR,GH0XJ040414,Enhancer,23,IMPDH1P2||piR-50437-693||ATP6AP2,0.06712133,ENCODE,FOXA1||GATA3||JUND,-237074
BCOR,BCOR,GH0XJ040416,Enhancer,23,piR-50437-693||IMPDH1P2||ATP6AP2,0.06712133,Ensembl,FOXA1||ZIC2||GATA3||TCF7L2,-239811
